time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
33961;0;3350;1;-32;32;-0.00000021;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
34960;0;3350;1;-32;32;-0.00000027;n/a;n/a;n/a;0.0;139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
35959;0;3350;1;-32;32;-0.00000031;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
36958;0;3350;1;-32;32;-0.00000029;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
37957;0;3350;1;-32;32;-0.00000040;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
38956;0;3350;1;-32;32;-0.00000028;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
39955;0;3350;1;-32;32;-0.00000022;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
40954;0;3350;1;-32;32;-0.00000019;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
41956;0;3350;1;-32;32;-0.00000049;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
42955;0;3350;1;-32;32;-0.00000048;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
43951;0;3350;1;-32;32;-0.00000030;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
44951;0;3350;1;-32;32;-0.00000035;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
45950;0;3350;1;-32;32;-0.00000031;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
46949;0;3350;1;-32;32;-0.00000030;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
47948;0;3350;1;-32;32;-0.00000010;n/a;n/a;n/a;0.0;139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
48947;0;3350;1;-32;32;-0.00000029;n/a;n/a;n/a;0.0;139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
49946;0;3350;1;-32;32;-0.00000010;n/a;n/a;n/a;0.0;139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
50945;0;3350;1;-32;32;-0.00000037;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
51944;0;3350;1;-32;32;-0.00000030;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
52943;0;3350;1;-32;32;-0.00000027;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
53942;0;3350;1;-32;32;-0.00000020;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
54942;0;3350;1;-32;32;-0.00000044;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
55941;0;3350;1;-32;32;-0.00000036;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
56940;0;3350;1;-32;32;-0.00000029;n/a;n/a;n/a;0.0;139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
57939;0;3350;1;-32;32;-0.00000034;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
58938;0;3350;1;-32;32;-0.00000040;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
59937;0;3350;1;-32;32;-0.00000012;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
60936;0;3350;1;-32;32;-0.00000045;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
61935;0;3350;1;-32;32;-0.00000043;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62934;0;3350;1;-32;32;-0.00000034;n/a;n/a;n/a;0.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
63933;0;3350;1;-15;15;-0.000014;n/a;n/a;n/a;0.0;141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
64932;0;3350;1;-12;12;-0.00000011;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
65931;0;3350;1;-12;12;-0.00000015;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
66932;0;3350;1;-8.7;8.7;-0.00000023;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
67924;0;3350;1;-6.4;6.4;-0.000000095;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
68923;0;3350;1;-6.4;6.4;-0.00000017;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
69922;0;3350;1;-6.4;6.4;-0.00000035;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
70921;0;3350;1;-6.4;6.4;-0.00000032;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
71920;0;3350;1;-6.4;6.4;-0.00000010;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
72922;0;3350;1;-6.4;6.4;-0.000000018;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
73919;0;3350;1;-6.4;6.4;-0.00000021;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
74918;0;3350;1;-6.4;6.4;-0.00000015;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
75917;0;3350;1;-6.4;6.4;-0.00000027;n/a;n/a;n/a;3.0;144;0.50;0.0;0.0;0.0;22;0.0;0.0;0;0.0;0.0;0.0;0.0
76916;0;3350;1;-6.4;6.4;-0.00000017;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77915;0;3350;1;-6.4;6.4;-0.00000033;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78914;0;3350;1;-6.4;6.4;-0.00000022;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
79913;0;3350;1;-6.4;6.4;-0.00000032;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80912;0;3350;1;-6.4;6.4;-0.00000018;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81911;0;3350;1;-6.4;6.4;-0.00000024;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82910;0;3350;1;-6.4;6.4;-0.00000022;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83909;0;3350;1;-6.4;6.4;-0.000000058;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84908;0;3350;1;-6.4;6.4;-0.00000025;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85907;0;3350;1;-6.4;6.4;-0.00000017;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86906;0;3350;1;-6.4;6.4;-0.00000024;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87905;0;3350;1;-6.4;6.4;-0.00000045;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88904;0;3350;1;-6.4;6.4;-0.00000032;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89903;0;3350;1;-6.4;6.4;-0.00000018;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90902;0;3350;1;-6.4;6.4;-0.000000081;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91903;0;3350;1;-6.4;6.4;-0.00000030;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92901;0;3350;1;-6.4;6.4;-0.00000020;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93900;0;3350;1;-6.4;6.4;-0.00000031;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94899;0;3350;1;-6.4;6.4;-0.00000024;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95898;0;3350;1;-6.4;6.4;-0.00000031;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96897;0;3350;1;-6.4;6.4;-0.00000015;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97896;0;3350;1;-6.4;6.4;-0.00000029;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98895;0;3350;1;-6.4;6.4;-0.00000021;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99894;0;3350;1;-6.4;6.4;-0.00000025;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100893;0;3350;1;-6.4;6.4;-0.000000037;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101892;0;3350;1;-6.4;6.4;-0.000000098;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102891;0;3350;1;-6.4;6.4;-0.00000040;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103890;0;3350;1;-6.4;6.4;-0.00000023;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104889;0;3350;1;-6.4;6.4;-0.000000058;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
105888;0;3350;1;-6.4;6.4;-0.000000040;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106887;0;3350;1;-6.4;6.4;-0.00000016;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107886;0;3350;1;-6.4;6.4;-0.00000031;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108885;0;3350;1;-6.4;6.4;-0.00000034;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109884;0;3350;1;-6.4;6.4;-0.00000016;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110883;0;3350;1;-6.4;6.4;-0.00000014;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111882;0;3350;1;-6.4;6.4;-0.00000030;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
112881;0;3350;1;-6.4;6.4;-0.00000028;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113880;0;3350;1;-6.4;6.4;-0.00000029;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
114879;0;3350;1;-6.4;6.4;-0.00000034;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115878;0;3350;1;-6.4;6.4;-0.00000025;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116877;0;3350;1;-6.4;6.4;-0.00000023;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
117878;0;3350;1;-6.4;6.4;-0.00000023;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
118872;0;3350;1;-6.4;6.4;-0.00000017;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119871;0;3350;1;-6.4;6.4;-0.00000020;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
120870;0;3350;1;-6.4;6.4;-0.00000024;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121869;0;3350;1;-6.4;6.4;-0.000000058;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122868;0;3350;1;-6.4;6.4;-0.00000024;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
123867;0;3350;1;-6.4;6.4;-0.00000017;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124866;0;3350;1;-6.4;6.4;-0.00000018;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125865;0;3350;1;-6.4;6.4;-0.00000036;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126864;0;3350;1;-6.4;6.4;-0.00000016;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127863;0;3350;1;-6.4;6.4;-0.00000021;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128862;0;3350;1;-6.4;6.4;-0.00000024;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
129861;0;3350;1;-6.4;6.4;-0.00000033;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130864;0;3350;1;-6.4;6.4;-0.00000028;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131856;0;3350;1;-6.4;6.4;0.000000027;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132855;0;3350;1;-6.4;6.4;-0.00000020;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133854;0;3350;1;-6.4;6.4;-0.00000042;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134853;0;3350;1;-6.4;6.4;-0.00000017;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135852;0;3350;1;-6.4;6.4;-0.00000023;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136851;0;3350;1;-6.4;6.4;-0.00000023;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137850;0;3350;1;-6.4;6.4;-0.000000094;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138849;0;3350;1;-6.4;6.4;-0.00000014;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
139848;0;3350;1;-6.4;6.4;-0.00000019;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140847;0;3350;1;-6.4;6.4;-0.00000018;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141846;0;3350;1;-6.4;6.4;-0.00000038;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142845;0;3350;1;-6.4;6.4;-0.00000027;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143848;0;3350;1;-6.4;6.4;-0.00000012;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144840;0;3350;1;-6.4;6.4;0.000000012;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145839;0;3350;1;-6.4;6.4;-0.00000029;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146838;0;3350;1;-6.4;6.4;-0.00000020;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147837;0;3350;1;-6.4;6.4;-0.00000061;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148836;0;3350;1;-6.4;6.4;-0.00000019;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149835;0;3350;1;-6.4;6.4;-0.00000018;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150834;0;3350;1;-6.4;6.4;-0.00000046;n/a;n/a;n/a;0.0;144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
