time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
34965;0;3350;1;-20;20;0.0000010;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
35964;0;3350;1;-20;20;0.0000011;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
36963;0;3350;1;-30;30;0.00000099;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
37962;0;3350;1;-32;32;0.0000010;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
38961;0;3350;1;-32;32;0.0000010;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
39960;0;3350;1;-32;32;0.0000010;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
40959;0;3350;1;-32;32;0.0000010;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
41958;0;3350;1;-32;32;0.0000010;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
42957;0;3350;1;-32;32;0.0000011;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
43957;0;3350;1;-32;32;0.0000010;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
44956;0;3350;1;-32;32;0.0000011;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
45955;0;3350;1;-32;32;0.0000011;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
46956;0;3350;1;-32;32;0.0000010;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
47952;0;3350;1;-32;32;0.0000011;n/a;n/a;n/a;0.0;148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
48951;0;3350;1;-30;30;0.00000072;n/a;n/a;n/a;0.0;146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
49950;0;3350;1;-18;18;-0.0000020;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
50949;0;3350;1;-23;23;-0.00000039;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
51948;0;3350;1;-12;12;-0.00000045;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
52947;0;3350;1;-12;12;-0.00000051;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
53946;0;3350;1;-12;12;-0.00000046;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
54945;0;3350;1;-12;12;-0.00000051;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
55944;0;3350;1;-12;12;-0.00000051;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
56943;0;3350;1;-12;12;-0.00000046;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
57942;0;3350;1;-12;12;-0.00000048;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
58941;0;3350;1;-12;12;-0.00000058;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
59940;0;3350;1;-12;12;-0.00000043;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
60939;0;3350;1;-12;12;-0.00000048;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
61939;0;3350;1;-12;12;-0.00000047;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62938;0;3350;1;-12;12;-0.00000039;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
63937;0;3350;1;-12;12;-0.00000041;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
64936;0;3350;1;-12;12;-0.00000029;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
65935;0;3350;1;-12;12;-0.00000048;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
66934;0;3350;1;-12;12;-0.00000046;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
67933;0;3350;1;-12;12;-0.00000037;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
68933;0;3350;1;-12;12;-0.00000043;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
69932;0;3350;1;-12;12;-0.00000034;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
70931;0;3350;1;-12;12;-0.00000054;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
71930;0;3350;1;-12;12;-0.00000044;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
72929;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
73928;0;3350;1;-12;12;-0.00000036;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
74927;0;3350;1;-12;12;-0.00000039;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
75926;0;3350;1;-12;12;-0.00000049;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
76925;0;3350;1;-12;12;-0.00000058;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
77924;0;3350;1;-12;12;-0.00000049;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
78923;0;3350;1;-12;12;-0.00000047;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
79922;0;3350;1;-12;12;-0.00000041;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
80921;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
81920;0;3350;1;-12;12;-0.00000055;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
82919;0;3350;1;-12;12;-0.00000034;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
83918;0;3350;1;-12;12;-0.00000058;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
84917;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
85916;0;3350;1;-12;12;-0.00000045;n/a;n/a;n/a;3.0;143;0.50;0.0;0.0;0.0;22;0.0;0.0;0;0.0;0.0;0.0;0.0
86915;0;3350;1;-12;12;-0.00000045;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87914;0;3350;1;-12;12;-0.00000054;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88913;0;3350;1;-12;12;-0.00000045;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89912;0;3350;1;-12;12;-0.00000047;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90911;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91913;0;3350;1;-12;12;-0.00000044;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92907;0;3350;1;-12;12;-0.00000054;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93907;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94903;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95902;0;3350;1;-12;12;-0.00000047;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96901;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97900;0;3350;1;-12;12;-0.00000051;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98899;0;3350;1;-12;12;-0.00000055;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99898;0;3350;1;-12;12;-0.00000055;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100897;0;3350;1;-12;12;-0.00000043;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101896;0;3350;1;-12;12;-0.00000044;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102895;0;3350;1;-12;12;-0.00000055;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103894;0;3350;1;-12;12;-0.00000050;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104893;0;3350;1;-12;12;-0.00000046;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
105892;0;3350;1;-12;12;-0.00000045;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106891;0;3350;1;-12;12;-0.00000065;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107890;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108889;0;3350;1;-12;12;-0.00000033;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109888;0;3350;1;-12;12;-0.00000046;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110887;0;3350;1;-12;12;-0.00000055;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111886;0;3350;1;-12;12;-0.00000050;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
112885;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113884;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
114883;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115882;0;3350;1;-12;12;-0.00000055;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116881;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
117880;0;3350;1;-12;12;-0.00000054;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
118879;0;3350;1;-12;12;-0.00000047;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119878;0;3350;1;-12;12;-0.00000055;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
120877;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121877;0;3350;1;-12;12;-0.00000043;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122876;0;3350;1;-12;12;-0.00000045;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
123875;0;3350;1;-12;12;-0.00000043;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124874;0;3350;1;-12;12;-0.00000046;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125873;0;3350;1;-12;12;-0.00000044;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126872;0;3350;1;-12;12;-0.00000047;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127871;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128870;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
129869;0;3350;1;-12;12;-0.00000049;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130868;0;3350;1;-12;12;-0.00000059;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131867;0;3350;1;-12;12;-0.00000047;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132866;0;3350;1;-12;12;-0.00000044;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133865;0;3350;1;-12;12;-0.00000047;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134864;0;3350;1;-12;12;-0.00000056;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135863;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136866;0;3350;1;-12;12;-0.00000020;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137858;0;3350;1;-12;12;-0.00000061;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138857;0;3350;1;-12;12;-0.00000055;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
139856;0;3350;1;-12;12;-0.00000046;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140855;0;3350;1;-12;12;-0.00000048;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141854;0;3350;1;-12;12;-0.00000045;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142853;0;3350;1;-12;12;-0.00000051;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143852;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144851;0;3350;1;-12;12;-0.00000052;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145850;0;3350;1;-12;12;-0.00000054;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146849;0;3350;1;-12;12;-0.00000050;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147848;0;3350;1;-12;12;-0.00000054;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148847;0;3350;1;-12;12;-0.00000056;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149846;0;3350;1;-12;12;-0.00000050;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150845;0;3350;1;-12;12;-0.00000051;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151847;0;3350;1;-12;12;-0.00000057;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152843;0;3350;1;-12;12;-0.00000060;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
153842;0;3350;1;-12;12;-0.00000038;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154841;0;3350;1;-12;12;-0.00000059;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155840;0;3350;1;-12;12;-0.00000053;n/a;n/a;n/a;0.0;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
